contract_id,brand,model,year,power,fuel_type,current_value,color,usage,previous_claims
CTR_000776,Peugeot,208,2023.0,,Diesel,12459,Blue,Mixed,0.0
CTR_000777,Peugeot,3008,2015.0,166 HP,Diesel,4450.02€,Gray,Personal,2.0
CTR_000781,Renault,Megane,2012.0,152 HP,Hybrid,4667.82€,Gray,Personal,1.0
CTR_000785,Volkswagen,Golf,2021.0,111 kW,Gasoline,14447,Red,Personal,3.0
CTR_000786,Peugeot,208,2022.0,181 HP,Hybrid,12575.14€,Gray,Professional,1.0
CTR_000787,BMW,X1,,171hp,Hybrid,4981.08 EUR,,Personal,
CTR_000788,Renault,Megane,2022.0,127hp,Electric,11842.33€,Blue,Mixed,3.0
CTR_000791,Peugeot,208,2022.0,97 kW,Electric,13568.58€,,Mixed,
CTR_000792,Renault,Captur,2021.0,90 HP,Gasoline,8623.62€,Black,Professional,
CTR_000797,Renault,Clio,2014.0,172 CV,Hybrid,5959.97€,Gray,Personal,3.0
CTR_000800,Renault,Megane,2018.0,144hp,Hybrid,$4940.99,Black,Mixed,1.0
CTR_000808,Peugeot,208,2019.0,90 kW,Hybrid,€7090.89,White,Personal,1.0
CTR_000812,BMW,X1,2019.0,,Gasoline,16040.83€,White,Personal,
CTR_000813,Renault,Clio,2014.0,160 CV,Gasoline,4398.26€,Gray,Personal,1.0
CTR_000817,Peugeot,208,2010.0,67 kW,Electric,4699.69€,White,Mixed,2.0
CTR_000818,Peugeot,208,2023.0,120,Diesel,14297.82€,Blue,Professional,1.0
CTR_000825,Renault,Captur,,79 kW,Diesel,4383.24€,Gray,Mixed,1.0
CTR_000826,Renault,Captur,2016.0,193hp,Hybrid,5181.41€,Blue,Professional,3.0
CTR_000827,Renault,Captur,2013.0,142,Gasoline,€5069.61,Black,Professional,2.0
CTR_000828,Peugeot,3008,2020.0,139 CV,Gasoline,7150.65€,,Mixed,
CTR_000831,Volkswagen,Polo,2023.0,89 kW,Hybrid,16195.76€,Red,Professional,0.0
CTR_000832,Renault,Captur,2022.0,,Diesel,10709.41€,Black,Personal,1.0
CTR_000834,Volkswagen,Polo,2010.0,85 kW,Diesel,4599.70€,Blue,Mixed,
CTR_000836,Renault,Clio,2020.0,136,Diesel,6348.90€,Red,Professional,0.0
CTR_000843,Renault,Megane,2020.0,106,Hybrid,8076.02 euros,Blue,Professional,0.0
CTR_000845,Peugeot,308,2018.0,90 HP,Diesel,5163.52€,Gray,Mixed,1.0
CTR_000847,Peugeot,308,2017.0,,Hybrid,4875.27€,Red,Personal,
CTR_000851,Volkswagen,Polo,2011.0,,Gasoline,4362.50€,Red,Personal,
CTR_000856,Peugeot,308,2014.0,102 HP,Gasoline,5188.73€,,Professional,3.0
CTR_000859,BMW,X1,2012.0,169hp,Diesel,5257.21€,Blue,Professional,0.0
CTR_000862,Renault,Captur,2020.0,130 kW,Diesel,7221.05€,Gray,Professional,0.0
CTR_000869,Peugeot,3008,2015.0,163 HP,Hybrid,4745.48 EUR,Blue,Personal,1.0
CTR_000870,Peugeot,208,2019.0,153,Diesel,6881.39€,Red,Mixed,
CTR_000877,Peugeot,308,2011.0,,Diesel,5409.62€,Black,Mixed,3.0
CTR_000878,Renault,Captur,2021.0,187 HP,Diesel,8444.52€,Gray,Professional,0.0
CTR_000880,Renault,Megane,2020.0,109hp,Electric,7551.08€,Black,Mixed,0.0
CTR_000881,Peugeot,3008,2019.0,150,Diesel,5360.95€,Gray,Professional,
CTR_000883,Peugeot,3008,2020.0,186 HP,Gasoline,6275.79€,,Personal,3.0
CTR_000884,Renault,Captur,2021.0,184 HP,Hybrid,10281.95€,Gray,Personal,1.0
CTR_000886,Peugeot,3008,2020.0,171hp,Gasoline,$9674.43,Gray,Mixed,3.0
CTR_000890,Renault,Captur,2023.0,96 CV,Diesel,13006,Red,Professional,1.0
CTR_000892,Renault,Clio,2021.0,124hp,Diesel,10075.75€,White,Personal,1.0
CTR_000895,BMW,X1,2024.0,181,Gasoline,38931.52€,Red,Personal,1.0
CTR_000897,Volkswagen,Polo,2018.0,119 kW,Hybrid,6406.97 euros,Blue,Mixed,3.0
CTR_000901,Peugeot,308,2012.0,122,Gasoline,5783.73€,Gray,Mixed,0.0
CTR_000906,Peugeot,3008,2013.0,86 kW,Electric,5637.61€,Red,Personal,0.0
CTR_000910,Renault,Megane,2021.0,120 CV,Electric,$11242.73,Red,Personal,3.0
CTR_000911,Volkswagen,Polo,2015.0,123,Electric,5003.39€,,Mixed,0.0
CTR_000917,Mercedes,ClasseC,2014.0,160hp,Gasoline,€5416.01,Blue,Professional,1.0
CTR_000919,Volkswagen,Polo,2020.0,100 CV,Diesel,9706.31 euros,Gray,Personal,3.0
CTR_000920,Renault,Megane,2024.0,116 HP,Hybrid,16022.34€,,Mixed,2.0
CTR_000921,Renault,Clio,2020.0,129 kW,Diesel,8324.22€,Blue,Personal,3.0
CTR_000923,Renault,Captur,2021.0,102 kW,Electric,7405.05€,Red,Professional,2.0
CTR_000926,Volkswagen,Tiguan,2023.0,149hp,Gasoline,16523.02€,,Personal,3.0
CTR_000929,Peugeot,208,2015.0,164hp,Diesel,4342.89€,Gray,Professional,1.0
CTR_000930,Renault,Megane,2023.0,103 kW,Electric,10525.22€,White,Professional,2.0
CTR_000932,Peugeot,3008,,149hp,Diesel,14489.36€,,Professional,3.0
CTR_000936,Volkswagen,Tiguan,2013.0,170hp,Gasoline,5251.32€,Red,Mixed,3.0
CTR_000939,Renault,Clio,2018.0,,Gasoline,4687.45€,Blue,Mixed,3.0
CTR_000945,Mercedes,GLA,2018.0,132 kW,Hybrid,10345.28€,Black,Professional,2.0
CTR_000948,Mercedes,GLA,2011.0,126hp,Gasoline,4188.92€,Gray,Mixed,0.0
CTR_000950,Volkswagen,Polo,2024.0,181hp,Gasoline,19063.36€,Blue,Personal,2.0
CTR_000951,Renault,Captur,2024.0,147hp,Hybrid,13837.48€,White,Mixed,3.0
CTR_000952,Peugeot,308,2014.0,129 HP,Gasoline,4797.41€,Blue,Mixed,0.0
CTR_000956,Peugeot,308,2012.0,184hp,Hybrid,5360.17€,Gray,Personal,0.0
CTR_000958,Peugeot,308,2021.0,,Electric,8786.53€,Black,Professional,
CTR_000959,Peugeot,208,2023.0,76 kW,Diesel,14340,,Mixed,2.0
CTR_000965,Peugeot,208,2019.0,117 kW,Hybrid,6918.65€,Black,Personal,1.0
CTR_000968,Volkswagen,Polo,2011.0,166 CV,Diesel,5182.48€,,Professional,2.0
CTR_000970,Peugeot,3008,2010.0,110hp,Hybrid,4777.36€,Black,Personal,3.0
CTR_000972,Renault,Captur,2024.0,196 HP,Hybrid,12206.28€,Black,Mixed,0.0
CTR_000973,BMW,X1,2023.0,185,Diesel,36127.46€,White,Personal,2.0
CTR_000976,Peugeot,3008,2018.0,,Electric,5503.71 euros,White,Mixed,1.0
CTR_000977,Peugeot,3008,2020.0,193 HP,Gasoline,7008.90€,Black,Personal,2.0
CTR_000980,Renault,Clio,2017.0,94 CV,Hybrid,4301.27€,Gray,Professional,0.0
CTR_000982,Peugeot,3008,2017.0,198 CV,Diesel,4098.62€,Black,Personal,1.0
CTR_000984,Peugeot,308,2022.0,,Electric,9988.92€,Red,Personal,3.0
CTR_000985,Renault,Clio,2010.0,111 HP,Diesel,5464.75€,Red,Personal,0.0
CTR_000986,Renault,Captur,2013.0,143 kW,Diesel,5259.07€,Black,Personal,3.0
CTR_000987,Volkswagen,Golf,2011.0,88 kW,Diesel,5934.87€,Black,Mixed,1.0
CTR_000989,BMW,X1,2023.0,,Hybrid,28606.68€,Red,Personal,
CTR_000993,Renault,Megane,2023.0,119 kW,Electric,13732.37 euros,Black,Mixed,0.0
CTR_000995,Renault,Clio,2022.0,113 kW,Diesel,€9024.67,White,Professional,1.0
CTR_000998,Volkswagen,Polo,2013.0,125 CV,Electric,5125.17€,Red,Professional,1.0
CTR_001003,Volkswagen,Tiguan,2018.0,136 kW,Hybrid,5525.61€,Blue,Personal,1.0
CTR_001009,Peugeot,308,2018.0,179 HP,Hybrid,5676.40€,Black,Mixed,
CTR_001010,Volkswagen,Golf,2023.0,116hp,Diesel,19019.29€,Gray,Mixed,3.0
CTR_001012,Peugeot,3008,2013.0,,Diesel,4388.63€,,Professional,1.0
CTR_001025,Renault,Megane,,98 CV,Gasoline,5967.77 EUR,Black,Mixed,3.0
CTR_001029,Renault,Clio,2016.0,174 HP,Gasoline,5646.29€,Red,Personal,
CTR_001030,Peugeot,308,2018.0,194 HP,Electric,4709.26€,White,Mixed,3.0
CTR_001031,Volkswagen,Golf,2020.0,,Diesel,11756.29€,Black,Personal,1.0
CTR_001033,Peugeot,308,2020.0,167 CV,Hybrid,9225.56€,,Mixed,0.0
CTR_001034,Volkswagen,Tiguan,2020.0,118,Electric,12023.57€,Blue,Personal,0.0
CTR_001036,Renault,Clio,2011.0,171 HP,Diesel,5112,Blue,Personal,3.0
CTR_001039,Renault,Captur,2012.0,130,Electric,$5669.73,Black,Professional,0.0
CTR_001042,Peugeot,308,2020.0,178,Hybrid,6572.59€,Blue,Professional,1.0
CTR_001045,Peugeot,3008,2019.0,163,Hybrid,5195.30€,Blue,Mixed,0.0
CTR_001052,Renault,Megane,2014.0,171,Gasoline,5965.22€,Red,Professional,3.0
CTR_001063,Volkswagen,Golf,2018.0,,Diesel,6204.33 euros,Red,Mixed,3.0
CTR_001064,Renault,Megane,2022.0,168,Hybrid,8620.56€,White,Professional,1.0
CTR_001065,Peugeot,308,2011.0,155,Electric,5095.09€,White,Personal,1.0
CTR_001066,BMW,Serie3,2022.0,113,Gasoline,24953.96€,Gray,Personal,3.0
CTR_001075,Peugeot,208,2018.0,128,Diesel,4623.03€,Blue,Mixed,1.0
CTR_001076,Peugeot,208,,130,Hybrid,11658.11€,Blue,Personal,3.0
CTR_001077,Renault,Megane,2016.0,185,Diesel,4640.30€,Red,Personal,0.0
CTR_001079,Peugeot,308,2024.0,104,Hybrid,€13509.33,,Professional,0.0
CTR_001080,Volkswagen,Tiguan,2011.0,175hp,Gasoline,5875.63€,White,Professional,1.0
CTR_001081,Peugeot,208,2023.0,127hp,Diesel,10770.45€,,Personal,1.0
CTR_001083,Volkswagen,Polo,2014.0,131 CV,Diesel,4872.34 euros,Gray,Personal,2.0
CTR_001087,Renault,Clio,2017.0,,Electric,5022.37€,,Personal,1.0
CTR_001088,Peugeot,308,2011.0,173 HP,Diesel,4879.90€,,Mixed,
CTR_001089,BMW,Serie1,2022.0,177 HP,Electric,28273.15€,Blue,Professional,0.0
CTR_001090,Volkswagen,Polo,,191hp,Hybrid,14260.76€,Gray,Professional,0.0
CTR_001101,BMW,Serie3,2021.0,68 kW,Hybrid,25849.59€,Blue,Personal,2.0
CTR_001102,Peugeot,3008,2020.0,174 HP,Gasoline,7800,Red,Professional,2.0
CTR_001103,Renault,Clio,2018.0,158 CV,Electric,5107.35€,Gray,Personal,2.0
CTR_001104,Peugeot,208,2014.0,200 HP,Diesel,4925.54€,Black,Personal,3.0
CTR_001107,Peugeot,3008,2012.0,127,Diesel,4889.02€,Black,Personal,2.0
CTR_001110,Renault,Clio,2019.0,124 kW,Gasoline,4898.21€,Gray,Personal,1.0
CTR_001111,BMW,Serie1,2018.0,,Electric,9817,Blue,Mixed,1.0
CTR_001114,Renault,Clio,2022.0,181 CV,Gasoline,10305.25€,Red,Personal,1.0
CTR_001115,Peugeot,3008,2024.0,137 HP,Electric,$16289.59,Blue,Mixed,3.0
CTR_001120,Volkswagen,Polo,2024.0,135 CV,Electric,16110.65€,White,Professional,2.0
CTR_001122,BMW,Serie1,2016.0,154,Diesel,4261.79 euros,White,Personal,1.0
CTR_001124,Renault,Captur,2016.0,183hp,Electric,5526.34€,Blue,Mixed,2.0
CTR_001126,Renault,Captur,2021.0,185hp,Gasoline,8670.07€,,Personal,0.0
CTR_001130,Peugeot,308,2024.0,119 kW,Electric,16457,Gray,Mixed,1.0
CTR_001132,Volkswagen,Polo,2018.0,186 HP,Gasoline,4863.29€,White,Mixed,3.0
CTR_001138,Peugeot,3008,2011.0,175,Gasoline,5396.42 euros,Blue,Professional,3.0
CTR_001139,Renault,Megane,2013.0,,Electric,4578.22€,Blue,Personal,2.0
CTR_001141,Peugeot,208,2019.0,,Hybrid,6492.29€,Black,Mixed,
CTR_001142,Mercedes,ClasseA,2021.0,,Diesel,21368.67€,Black,Professional,3.0
CTR_001149,Renault,Clio,2023.0,200 CV,Hybrid,11500.19€,Gray,Mixed,3.0
CTR_001150,Volkswagen,Golf,2019.0,,Electric,6781.94€,Gray,Personal,2.0
CTR_001151,Volkswagen,Tiguan,2019.0,73 kW,Hybrid,8414.86€,White,Personal,
CTR_001153,Volkswagen,Golf,2016.0,194,Diesel,4785,Black,Professional,3.0
CTR_001154,Renault,Captur,2019.0,133 CV,Hybrid,4646.38 EUR,Black,Personal,
CTR_001155,Mercedes,ClasseA,2021.0,167hp,Diesel,25869.99 euros,Black,Professional,1.0
CTR_001158,Peugeot,208,2011.0,192hp,Hybrid,4049,Red,Professional,1.0
CTR_001160,Mercedes,ClasseC,2020.0,,Gasoline,23449.73€,Red,Mixed,
CTR_001161,Peugeot,208,2020.0,122hp,Hybrid,9167.64€,Black,Professional,1.0
CTR_001163,Mercedes,GLA,2021.0,133 CV,Diesel,28775.12€,Gray,Mixed,1.0
CTR_001165,Renault,Captur,2011.0,78 kW,Hybrid,5903.01 euros,White,Professional,3.0
CTR_001167,Renault,Megane,2024.0,166,Diesel,16223.83€,,Mixed,1.0
CTR_001168,Mercedes,ClasseA,2017.0,112,Hybrid,7411.02 euros,Blue,Professional,0.0
CTR_001169,Volkswagen,Polo,2022.0,123 HP,Hybrid,13652.28 EUR,Black,Mixed,2.0
CTR_001172,Renault,Megane,2014.0,,Electric,4462.34€,Red,Personal,2.0
CTR_001183,Peugeot,308,2017.0,157 CV,Hybrid,5618.85€,White,Professional,2.0
CTR_001185,Renault,Megane,2011.0,,Diesel,$5481.05,Black,Personal,3.0
CTR_001186,Volkswagen,Golf,2020.0,,Gasoline,$13464.02,Blue,Mixed,3.0
CTR_001187,Renault,Megane,2019.0,,Diesel,6489.86€,Blue,Personal,0.0
CTR_001194,BMW,Serie1,2021.0,84 kW,Gasoline,25922.88€,Gray,Professional,2.0
CTR_001205,Volkswagen,Polo,2018.0,98 kW,Hybrid,5210.51€,White,Personal,3.0
CTR_001208,Volkswagen,Tiguan,2023.0,184 CV,Diesel,15015.63€,,Personal,
CTR_001209,Volkswagen,Polo,2022.0,143 HP,Gasoline,16281.90€,Gray,Personal,3.0
CTR_001210,Peugeot,308,2022.0,113 HP,Electric,$12241.93,,Personal,
CTR_001212,Peugeot,308,2022.0,,Diesel,€13378.78,Black,Professional,1.0
CTR_001213,BMW,X1,2015.0,118,Diesel,5707.72 euros,Gray,Professional,1.0
CTR_001214,BMW,X1,2020.0,143hp,Electric,21321.88€,Blue,Mixed,3.0
CTR_001217,Peugeot,3008,2022.0,,Electric,€11709.47,Red,Mixed,0.0
CTR_001218,Renault,Clio,2024.0,,Gasoline,14146.88 EUR,Black,Professional,3.0
CTR_001221,Volkswagen,Golf,2024.0,74 kW,Hybrid,22776.67€,Black,Personal,0.0
CTR_001222,Renault,Megane,2019.0,110,Diesel,5626.63€,Gray,Mixed,2.0
CTR_001226,Renault,Clio,2011.0,,Diesel,5800.06€,Red,Mixed,1.0
CTR_001228,Peugeot,208,2012.0,102 CV,Electric,4068.86€,Blue,Personal,2.0
CTR_001233,Peugeot,308,2018.0,,Hybrid,4717.58€,Red,Mixed,3.0
CTR_001235,Renault,Megane,2022.0,129 HP,Gasoline,$13271.56,,Professional,3.0
CTR_001236,Peugeot,3008,2022.0,145,Diesel,10077.37€,Black,Professional,
CTR_001239,Peugeot,3008,2015.0,127,Gasoline,4797.93€,Red,Professional,1.0
CTR_001245,Volkswagen,Tiguan,2010.0,,Electric,4020.09€,Blue,Mixed,2.0
CTR_001250,Renault,Clio,2016.0,69 kW,Electric,4603.44€,,Personal,2.0
CTR_001253,Renault,Captur,2021.0,98 HP,Electric,8309,Black,Professional,
CTR_001254,Peugeot,3008,2023.0,108 kW,Hybrid,14427.84€,Black,Personal,3.0
CTR_001256,Mercedes,GLA,2020.0,99 HP,Diesel,22275.41€,Gray,Personal,1.0
CTR_001258,Renault,Clio,,96 HP,Diesel,5476.70€,,Mixed,0.0
CTR_001260,BMW,Serie3,2019.0,132hp,Gasoline,15279.62€,Gray,Mixed,3.0
CTR_001263,Renault,Clio,2022.0,119 kW,Electric,10334.99€,White,Personal,3.0
CTR_001264,Peugeot,3008,2023.0,,Hybrid,12854.74€,Blue,Mixed,0.0
CTR_001267,Peugeot,208,2018.0,,Gasoline,$5820.22,,Mixed,1.0
CTR_001268,BMW,X1,2021.0,,Gasoline,24397.03€,Blue,Mixed,1.0
CTR_001269,Renault,Captur,2024.0,,Hybrid,15942.66€,White,Personal,2.0
CTR_001271,Renault,Clio,2018.0,78 kW,Hybrid,5502,Gray,Personal,3.0
CTR_001275,Volkswagen,Golf,,,Hybrid,5340.63€,Red,Professional,2.0
CTR_001276,Peugeot,3008,2021.0,187hp,Diesel,9836.07€,,Mixed,2.0
CTR_001278,Renault,Captur,2012.0,117hp,Hybrid,4616.22€,Red,Mixed,2.0
CTR_001286,BMW,X1,2024.0,125hp,Gasoline,31655.17€,,Personal,2.0
CTR_001288,Volkswagen,Golf,2016.0,175 HP,Gasoline,€5686.50,Red,Professional,2.0
CTR_001293,Peugeot,308,2018.0,172 CV,Electric,5434.69€,,Professional,1.0
CTR_001295,Renault,Clio,2024.0,168hp,Hybrid,$16418.94,Red,Professional,1.0
CTR_001296,Volkswagen,Golf,2022.0,85 kW,Gasoline,13733.73€,Red,Mixed,1.0
CTR_001299,Peugeot,3008,2023.0,144 CV,Gasoline,15680.53€,Red,Professional,1.0
CTR_001301,Volkswagen,Polo,2023.0,132,Diesel,14652.44€,,Professional,3.0
CTR_001302,BMW,Serie1,2020.0,,Gasoline,20662,Red,Mixed,2.0
CTR_001303,Volkswagen,Golf,2021.0,199,Gasoline,11319.19€,,Mixed,2.0
CTR_001304,Volkswagen,Polo,2013.0,,Electric,4784.53€,Red,Professional,2.0
CTR_001307,Volkswagen,Tiguan,2023.0,,Hybrid,17092.27€,,Personal,0.0
CTR_001309,Renault,Captur,2015.0,191 HP,Diesel,5325.40€,,Personal,0.0
CTR_001312,Peugeot,208,2024.0,,Hybrid,15279.97€,Gray,Mixed,3.0
CTR_001314,Volkswagen,Tiguan,2020.0,143,Electric,9094.11€,Gray,Personal,0.0
CTR_001316,Renault,Clio,2018.0,163 HP,Electric,4060.03€,Black,Professional,0.0
CTR_001319,Renault,Megane,2023.0,142hp,Electric,13390.43€,Red,Professional,2.0
CTR_001320,BMW,X1,,154hp,Hybrid,30860.65€,Red,Personal,1.0
CTR_001325,Renault,Clio,2016.0,93 CV,Gasoline,4723.57€,,Mixed,1.0
CTR_001331,Peugeot,208,2023.0,,Diesel,12062.37€,Gray,Personal,0.0
CTR_001334,Peugeot,208,2019.0,160 CV,Electric,6775.31€,Blue,Mixed,2.0
CTR_001335,Volkswagen,Polo,2020.0,,Diesel,11629.41 euros,Black,Personal,2.0
CTR_001336,Volkswagen,Polo,2024.0,82 kW,Hybrid,22608.40€,Black,Professional,0.0
CTR_001339,Renault,Clio,2016.0,195,Diesel,$4882.03,,Personal,1.0
CTR_001345,Volkswagen,Polo,2013.0,123hp,Hybrid,5703.92€,,Mixed,
CTR_001346,BMW,X1,2023.0,89 kW,Diesel,36781.85€,White,Personal,1.0
CTR_001349,Peugeot,3008,2020.0,98,Electric,8109.36€,,Mixed,2.0
CTR_001352,Volkswagen,Tiguan,2011.0,93 kW,Diesel,4094.34€,Red,Professional,2.0
CTR_001353,Renault,Captur,2018.0,193hp,Diesel,5404,Red,Personal,3.0
CTR_001354,Renault,Megane,2020.0,,Gasoline,7390.97€,,Mixed,0.0
CTR_001359,Peugeot,3008,2019.0,102hp,Diesel,6508.91€,,Personal,3.0
CTR_001361,BMW,Serie3,2022.0,157hp,Hybrid,€23282.82,Blue,Personal,2.0
CTR_001367,Peugeot,208,2016.0,188 HP,Gasoline,5211.60€,White,Personal,0.0
CTR_001371,Peugeot,308,2019.0,86 kW,Hybrid,6094.07 EUR,Blue,Personal,1.0
CTR_001377,BMW,X1,2022.0,99hp,Gasoline,27690.50€,Black,Personal,3.0
CTR_001381,Volkswagen,Polo,2023.0,80 kW,Diesel,19203.34€,Red,Mixed,0.0
CTR_001382,Volkswagen,Golf,2010.0,188 HP,Diesel,5088.43€,White,Professional,2.0
CTR_001383,Volkswagen,Golf,2021.0,130 HP,Gasoline,11887.67€,Blue,Professional,2.0
CTR_001387,Peugeot,208,2016.0,91 HP,Electric,4618.01€,Gray,Personal,1.0
CTR_001388,Peugeot,308,,189 CV,Gasoline,12289.44€,Red,Professional,1.0
CTR_001390,Renault,Clio,2024.0,99hp,Electric,14917,White,Personal,2.0
CTR_001392,Volkswagen,Golf,2012.0,142 kW,Gasoline,4844.01 euros,Blue,Personal,0.0
CTR_001398,Peugeot,3008,2022.0,109 CV,Diesel,10732.14€,White,Personal,2.0
CTR_001399,BMW,Serie1,2023.0,117,Gasoline,32279.97€,Blue,Mixed,0.0
CTR_001407,BMW,Serie1,2010.0,,Electric,4624.32€,White,Professional,0.0
CTR_001409,Peugeot,3008,2010.0,165,Hybrid,5926.53€,White,Personal,0.0
CTR_001414,Volkswagen,Polo,,135 CV,Diesel,20771,,Personal,2.0
CTR_001415,Peugeot,208,2023.0,,Electric,13685.46€,Blue,Professional,1.0
CTR_001418,Renault,Megane,2020.0,190,Gasoline,6221.00€,Black,Mixed,2.0
CTR_001419,Volkswagen,Golf,2020.0,137hp,Diesel,10856.14€,Black,Personal,0.0
CTR_001426,Peugeot,208,2021.0,119 HP,Electric,8812.51€,Gray,Mixed,1.0
CTR_001427,Peugeot,208,,104 kW,Diesel,14710.98€,Gray,Professional,0.0
CTR_001430,Volkswagen,Golf,2024.0,150 CV,Hybrid,20305.60€,,Personal,1.0
CTR_001431,Peugeot,308,2023.0,76 kW,Diesel,13083.58€,White,Mixed,3.0
CTR_001433,Volkswagen,Tiguan,2018.0,139 CV,Electric,6293.04€,Blue,Personal,2.0
CTR_001437,Renault,Clio,2024.0,100 HP,Diesel,11756.99€,Black,Personal,
CTR_001438,Peugeot,208,2020.0,82 kW,Gasoline,€6762.07,Red,Mixed,
CTR_001440,Volkswagen,Polo,2020.0,,Gasoline,8973.08€,Red,Personal,
CTR_001448,Renault,Captur,2015.0,156 CV,Electric,5633,Black,Professional,2.0
CTR_001449,Peugeot,3008,2018.0,124 HP,Gasoline,4236.45€,,Personal,1.0
CTR_001453,Peugeot,208,2020.0,188,Hybrid,9270.90€,,Personal,1.0
CTR_001454,Renault,Captur,2017.0,163,Diesel,5938.33 EUR,Red,Professional,0.0
CTR_001455,Renault,Clio,2019.0,127,Gasoline,6701.67€,Red,Mixed,2.0
CTR_001461,Volkswagen,Tiguan,2019.0,96 kW,Electric,9535.01€,Gray,Mixed,2.0
CTR_001462,Volkswagen,Polo,2018.0,96hp,Hybrid,$5295.18,Gray,Professional,2.0
CTR_001463,Peugeot,308,2013.0,123hp,Gasoline,5314.83€,,Professional,2.0
CTR_001468,Volkswagen,Polo,,115 HP,Hybrid,16893.82€,,Mixed,0.0
CTR_001469,Peugeot,208,2020.0,122 HP,Diesel,8523.29€,White,Professional,0.0
CTR_001473,Renault,Megane,2023.0,158 CV,Gasoline,11856.36€,,Professional,
CTR_001475,Renault,Clio,2021.0,144hp,Electric,8541.53€,Blue,Personal,1.0
CTR_001476,Volkswagen,Polo,2018.0,97hp,Hybrid,€6504.85,,Personal,1.0
CTR_001478,BMW,X1,2023.0,,Gasoline,30732.82€,,Mixed,0.0
CTR_001481,Volkswagen,Polo,2016.0,180 HP,Diesel,5479.52€,Gray,Mixed,1.0
CTR_001483,Renault,Captur,2023.0,190 CV,Diesel,13058.79€,Blue,Personal,2.0
CTR_001490,Renault,Clio,2023.0,167hp,Hybrid,13097.19€,White,Personal,3.0
CTR_001493,Renault,Clio,2019.0,179 HP,Electric,5262.02€,Red,Personal,3.0
CTR_001495,Renault,Captur,2024.0,,Hybrid,12613.71€,Red,Personal,
CTR_001497,Peugeot,208,2024.0,68 kW,Hybrid,17312.59€,Black,Mixed,0.0
CTR_001498,Renault,Clio,2019.0,107 CV,Gasoline,4535.08€,,Professional,3.0
CTR_001499,Renault,Captur,2015.0,122 CV,Hybrid,4345.85€,Red,Personal,2.0
CTR_001500,Volkswagen,Polo,,,Diesel,15014,Red,Mixed,
CTR_001501,Volkswagen,Polo,2014.0,,Gasoline,5898.77€,Red,Mixed,3.0
CTR_001507,Peugeot,208,2024.0,,Hybrid,12030.16€,,Professional,2.0
CTR_001516,Renault,Clio,2017.0,95 HP,Diesel,4016.04€,Black,Professional,0.0
CTR_001518,BMW,Serie3,2021.0,,Electric,19951.49€,Black,Professional,1.0
CTR_001520,BMW,Serie3,2018.0,103hp,Hybrid,8934.02€,Gray,Professional,3.0
CTR_001524,Renault,Clio,2023.0,186hp,Gasoline,€12614.82,Blue,Mixed,
CTR_001525,Volkswagen,Golf,2021.0,145 CV,Gasoline,15161,Gray,Personal,0.0
CTR_001530,Peugeot,308,2018.0,107,Diesel,4930,Red,Personal,1.0
CTR_001532,Renault,Captur,2018.0,157,Electric,4577.56€,White,Professional,
CTR_001535,Peugeot,208,2019.0,161hp,Gasoline,6760.80€,Gray,Personal,2.0
CTR_001536,Peugeot,308,2011.0,171 CV,Hybrid,4771.56€,White,Personal,1.0
CTR_001537,Renault,Megane,2023.0,140hp,Hybrid,10554.53€,White,Mixed,3.0
CTR_001541,Renault,Clio,,,Electric,13771.69€,Gray,Mixed,0.0
CTR_001545,Renault,Megane,2019.0,118 kW,Hybrid,4485.41€,,Personal,2.0
CTR_001548,Renault,Megane,2018.0,125,Diesel,4410.23€,Gray,Personal,1.0
CTR_001555,Volkswagen,Tiguan,2011.0,178 CV,Electric,5270.27€,White,Mixed,0.0
CTR_001556,Volkswagen,Polo,2021.0,149hp,Electric,10764.61€,,Personal,3.0
CTR_001559,Renault,Megane,2024.0,102,Electric,12632.58€,,Professional,2.0
CTR_001564,Peugeot,308,,,Hybrid,4786.61€,Blue,Mixed,2.0
CTR_001567,Renault,Captur,2012.0,113hp,Gasoline,4792.84€,Red,Mixed,1.0
CTR_001569,Mercedes,GLA,2019.0,93 kW,Electric,19025.94€,Black,Personal,
CTR_001570,Peugeot,3008,2023.0,147hp,Electric,14126.88€,Gray,Professional,2.0
CTR_001572,Renault,Captur,2019.0,120hp,Diesel,4562.93€,,Personal,0.0
CTR_001579,Peugeot,308,2020.0,,Diesel,6930.61€,,Personal,1.0
CTR_001581,Mercedes,GLA,2024.0,180,Electric,41862,Red,Personal,1.0
CTR_001583,Renault,Megane,2019.0,92 HP,Diesel,6078.07€,Blue,Professional,
CTR_001584,Peugeot,308,2022.0,199hp,Electric,10855.52€,White,Mixed,1.0
CTR_001585,Peugeot,208,2018.0,97 CV,Electric,5713.14€,Black,Mixed,
CTR_001589,BMW,Serie3,2021.0,,Diesel,26373.11 euros,Gray,Professional,3.0
CTR_001592,Volkswagen,Tiguan,2022.0,90hp,Diesel,15893.50€,Blue,Professional,2.0
CTR_001594,Peugeot,208,2018.0,186hp,Gasoline,5124.78€,White,Professional,
CTR_001598,Volkswagen,Golf,2020.0,92 HP,Electric,11443.35 euros,White,Professional,0.0
CTR_001600,Volkswagen,Tiguan,2015.0,,Electric,5564.09€,,Professional,
CTR_001601,Volkswagen,Tiguan,2020.0,120hp,Gasoline,9216.21€,Blue,Professional,0.0
CTR_001602,Peugeot,3008,2014.0,175 HP,Electric,4967.14€,White,Professional,3.0
